method,granularity,TEST_GLOBAL_PRECISION,TEST_GLOBAL_RECALL,TEST_GLOBAL_F1.0_SCORE,TEST_BURSTY_INPUT_CRASH_RECALL,TEST_BURSTY_INPUT_CRASH_F1.0_SCORE,TEST_CPU_CONTENTION_RECALL,TEST_CPU_CONTENTION_F1.0_SCORE,TEST_EXECUTOR_FAILURE_RECALL,TEST_EXECUTOR_FAILURE_F1.0_SCORE,TEST_UNKNOWN_RECALL,TEST_UNKNOWN_F1.0_SCORE
std_2.5_1_1.0,1_4_1000000_80,0.478578892371996,0.5,0.4890549919914577,,,0.5,0.4890549919914577,,,,
std_2.5_1_1.0,1_5_1000000_86,0.7674418604651165,1.0,0.8684210526315791,,,,,1.0,0.8684210526315791,1.0,0.8684210526315791
std_2.5_1_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
std_2.5_1_1.0,trace_avg,0.7486735842790374,0.5,0.4524920148743456,0.0,0.0,0.5,0.4890549919914577,1.0,0.8684210526315791,1.0,0.8684210526315791
std_2.5_1_1.0,app_avg,0.5363514859906202,0.5555555555555556,0.5457846436279544,0.0,0.0,0.5,0.5175382032457225,1.0,0.6982145568659212,1.0,0.6982145568659212
std_2.0_1_1.0,global,0.5387378401823717,0.5555555555555556,0.5470174658222954,0.0,0.0,0.5,0.51864659141308,1.0,0.7002334330304378,1.0,0.7002334330304378
std_2.0_1_1.0,app1,0.5387378401823717,0.5555555555555556,0.5470174658222954,0.0,0.0,0.5,0.51864659141308,1.0,0.7002334330304378,1.0,0.7002334330304378
std_2.0_1_1.0,1_4_1000000_80,0.4934223002279645,0.5,0.4966893738088394,,,0.5,0.4966893738088394,,,,
std_2.0_1_1.0,1_5_1000000_86,0.7200000000000002,1.0,0.8372093023255816,,,,,1.0,0.8372093023255816,1.0,0.8372093023255816
std_2.0_1_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
std_2.0_1_1.0,trace_avg,0.7378074334093215,0.5,0.444632892044807,0.0,0.0,0.5,0.4966893738088394,1.0,0.8372093023255816,1.0,0.8372093023255816
std_2.0_1_1.0,app_avg,0.5387378401823717,0.5555555555555556,0.5470174658222954,0.0,0.0,0.5,0.51864659141308,1.0,0.7002334330304378,1.0,0.7002334330304378
mad_1.5_2_1.0,global,0.5902505444006847,1.0,0.7423365412185807,1.0,0.7423365412185807,1.0,0.7423365412185807,1.0,0.7423365412185807,1.0,0.7423365412185807
mad_1.5_2_1.0,app1,0.5902505444006847,1.0,0.7423365412185807,1.0,0.7423365412185807,1.0,0.7423365412185807,1.0,0.7423365412185807,1.0,0.7423365412185807
mad_1.5_2_1.0,1_4_1000000_80,0.5329520693897447,1.0,0.6953277666429694,,,1.0,0.6953277666429694,,,,
mad_1.5_2_1.0,1_5_1000000_86,0.6388888888888891,1.0,0.7796610169491527,,,,,1.0,0.7796610169491527,1.0,0.7796610169491527
mad_1.5_2_1.0,1_2_100000_68,1.0,1.0,1.0,1.0,1.0,,,,,,
mad_1.5_2_1.0,trace_avg,0.7239469860928779,1.0,0.824996261197374,1.0,1.0,1.0,0.6953277666429694,1.0,0.7796610169491527,1.0,0.7796610169491527
mad_1.5_2_1.0,app_avg,0.5902505444006847,1.0,0.7423365412185807,1.0,0.7423365412185807,1.0,0.7423365412185807,1.0,0.7423365412185807,1.0,0.7423365412185807
iqr_1.5_1_1.0,global,0.5216743419464205,0.5555555555555556,0.5380821299728007,0.0,0.0,0.5,0.5106072654742059,1.0,0.6856583272333169,1.0,0.6856583272333169
iqr_1.5_1_1.0,app1,0.5216743419464205,0.5555555555555556,0.5380821299728007,0.0,0.0,0.5,0.5106072654742059,1.0,0.6856583272333169,1.0,0.6856583272333169
iqr_1.5_1_1.0,1_4_1000000_80,0.4826014020092968,0.5,0.4911466653949784,,,0.5,0.4911466653949784,,,,
iqr_1.5_1_1.0,1_5_1000000_86,0.6779661016949153,1.0,0.8080808080808082,,,,,1.0,0.8080808080808082,1.0,0.8080808080808082
iqr_1.5_1_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
iqr_1.5_1_1.0,trace_avg,0.720189167901404,0.5,0.4330758244919289,0.0,0.0,0.5,0.4911466653949784,1.0,0.8080808080808082,1.0,0.8080808080808082
iqr_1.5_1_1.0,app_avg,0.5216743419464205,0.5555555555555556,0.5380821299728007,0.0,0.0,0.5,0.5106072654742059,1.0,0.6856583272333169,1.0,0.6856583272333169
std_3.0_1_1.0,global,0.5327203551046292,0.3333333333333333,0.4100749273912089,0.0,0.0,0.3333333333333333,0.4100749273912089,0.0,0.0,1.0,0.6951305283190602
std_3.0_1_1.0,app1,0.5327203551046292,0.3333333333333333,0.4100749273912089,0.0,0.0,0.3333333333333333,0.4100749273912089,0.0,0.0,1.0,0.6951305283190602
std_3.0_1_1.0,1_4_1000000_80,0.4487951807228919,0.3333333333333333,0.3825417201540437,,,0.3333333333333333,0.3825417201540437,,,,
std_3.0_1_1.0,1_5_1000000_86,0.8684210526315783,0.5,0.6346153846153845,,,,,0.0,0.0,1.0,0.929577464788732
std_3.0_1_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
std_3.0_1_1.0,trace_avg,0.7724054111181567,0.2777777777777777,0.3390523682564761,0.0,0.0,0.3333333333333333,0.3825417201540437,0.0,0.0,1.0,0.929577464788732
std_3.0_1_1.0,app_avg,0.5327203551046292,0.3333333333333333,0.4100749273912089,0.0,0.0,0.3333333333333333,0.4100749273912089,0.0,0.0,1.0,0.6951305283190602
mad_2.0_2_1.0,global,0.6145825966326556,0.7777777777777778,0.6866163315976961,0.0,0.0,0.8333333333333334,0.7074335646995424,1.0,0.761289757383014,1.0,0.761289757383014
mad_2.0_2_1.0,app1,0.6145825966326556,0.7777777777777778,0.6866163315976961,0.0,0.0,0.8333333333333334,0.7074335646995424,1.0,0.761289757383014,1.0,0.761289757383014
mad_2.0_2_1.0,1_4_1000000_80,0.6091698921498628,0.8333333333333334,0.7038342345771981,,,0.8333333333333334,0.7038342345771981,,,,
mad_2.0_2_1.0,1_5_1000000_86,0.6470588235294118,1.0,0.7857142857142858,,,,,1.0,0.7857142857142858,1.0,0.7857142857142858
mad_2.0_2_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
mad_2.0_2_1.0,trace_avg,0.7520762385597582,0.6111111111111112,0.4965161734304946,0.0,0.0,0.8333333333333334,0.7038342345771981,1.0,0.7857142857142858,1.0,0.7857142857142858
mad_2.0_2_1.0,app_avg,0.6145825966326556,0.7777777777777778,0.6866163315976961,0.0,0.0,0.8333333333333334,0.7074335646995424,1.0,0.761289757383014,1.0,0.761289757383014
mad_2.5_2_1.0,global,0.5906302261833254,0.6666666666666666,0.6263492518933563,0.0,0.0,0.6666666666666666,0.6263492518933563,1.0,0.742636744179729,1.0,0.742636744179729
mad_2.5_2_1.0,app1,0.5906302261833254,0.6666666666666666,0.6263492518933563,0.0,0.0,0.6666666666666666,0.6263492518933563,1.0,0.742636744179729,1.0,0.742636744179729
mad_2.5_2_1.0,1_4_1000000_80,0.5775062714199904,0.6666666666666666,0.6188917459316168,,,0.6666666666666666,0.6188917459316168,,,,
mad_2.5_2_1.0,1_5_1000000_86,0.65625,1.0,0.7924528301886793,,,,,1.0,0.7924528301886793,1.0,0.7924528301886793
mad_2.5_2_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
mad_2.5_2_1.0,trace_avg,0.7445854238066635,0.5555555555555555,0.4704481920400987,0.0,0.0,0.6666666666666666,0.6188917459316168,1.0,0.7924528301886793,1.0,0.7924528301886793
mad_2.5_2_1.0,app_avg,0.5906302261833254,0.6666666666666666,0.6263492518933563,0.0,0.0,0.6666666666666666,0.6263492518933563,1.0,0.742636744179729,1.0,0.742636744179729
std_1.5_2_1.0,global,0.718650858634892,1.0,0.836296511329485,1.0,0.836296511329485,1.0,0.836296511329485,1.0,0.836296511329485,1.0,0.836296511329485
std_1.5_2_1.0,app1,0.718650858634892,1.0,0.836296511329485,1.0,0.836296511329485,1.0,0.836296511329485,1.0,0.836296511329485,1.0,0.836296511329485
std_1.5_2_1.0,1_4_1000000_80,0.6929564304364721,1.0,0.8186346889716666,,,1.0,0.8186346889716666,,,,
std_1.5_2_1.0,1_5_1000000_86,0.642857142857143,1.0,0.7826086956521741,,,,,1.0,0.7826086956521741,1.0,0.7826086956521741
std_1.5_2_1.0,1_2_100000_68,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0000000000000002,,,,,,
std_1.5_2_1.0,trace_avg,0.7786045244312051,1.0,0.8670811282079468,1.0,1.0000000000000002,1.0,0.8186346889716666,1.0,0.7826086956521741,1.0,0.7826086956521741
std_1.5_2_1.0,app_avg,0.718650858634892,1.0,0.836296511329485,1.0,0.836296511329485,1.0,0.836296511329485,1.0,0.836296511329485,1.0,0.836296511329485
iqr_2.0_2_1.0,global,0.5201123706008752,0.5555555555555556,0.5372500378122551,0.0,0.0,0.5,0.5098579191766043,1.0,0.6843077928446611,1.0,0.6843077928446611
iqr_2.0_2_1.0,app1,0.5201123706008752,0.5555555555555556,0.5372500378122551,0.0,0.0,0.5,0.5098579191766043,1.0,0.6843077928446611,1.0,0.6843077928446611
iqr_2.0_2_1.0,1_4_1000000_80,0.4806489378273653,0.5,0.490133542480805,,,0.5,0.490133542480805,,,,
iqr_2.0_2_1.0,1_5_1000000_86,0.6779661016949153,1.0,0.8080808080808082,,,,,1.0,0.8080808080808082,1.0,0.8080808080808082
iqr_2.0_2_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
iqr_2.0_2_1.0,trace_avg,0.7195383465074269,0.5,0.4327381168538711,0.0,0.0,0.5,0.490133542480805,1.0,0.8080808080808082,1.0,0.8080808080808082
iqr_2.0_2_1.0,app_avg,0.5201123706008752,0.5555555555555556,0.5372500378122551,0.0,0.0,0.5,0.5098579191766043,1.0,0.6843077928446611,1.0,0.6843077928446611
iqr_2.5_2_1.0,global,0.5357932993259519,0.5555555555555556,0.5454954989663537,0.0,0.0,0.5,0.5172782056754202,1.0,0.6977414207512267,1.0,0.6977414207512267
iqr_2.5_2_1.0,app1,0.5357932993259519,0.5555555555555556,0.5454954989663537,0.0,0.0,0.5,0.5172782056754202,1.0,0.6977414207512267,1.0,0.6977414207512267
iqr_2.5_2_1.0,1_4_1000000_80,0.4952133222706474,0.5,0.4975951498928735,,,0.5,0.4975951498928735,,,,
iqr_2.5_2_1.0,1_5_1000000_86,0.6981132075471698,1.0,0.8222222222222222,,,,,1.0,0.8222222222222222,1.0,0.8222222222222222
iqr_2.5_2_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
iqr_2.5_2_1.0,trace_avg,0.7311088432726057,0.5,0.4399391240383652,0.0,0.0,0.5,0.4975951498928735,1.0,0.8222222222222222,1.0,0.8222222222222222
iqr_2.5_2_1.0,app_avg,0.5357932993259519,0.5555555555555556,0.5454954989663537,0.0,0.0,0.5,0.5172782056754202,1.0,0.6977414207512267,1.0,0.6977414207512267
iqr_1.5_2_1.0,global,0.5093243963847212,0.5555555555555556,0.5314364261923513,0.0,0.0,0.5,0.5046191276155219,1.0,0.6749038147196241,1.0,0.6749038147196241
iqr_1.5_2_1.0,app1,0.5093243963847212,0.5555555555555556,0.5314364261923513,0.0,0.0,0.5,0.5046191276155219,1.0,0.6749038147196241,1.0,0.6749038147196241
iqr_1.5_2_1.0,1_4_1000000_80,0.4713329148357402,0.5,0.485243429556226,,,0.5,0.485243429556226,,,,
iqr_1.5_2_1.0,1_5_1000000_86,0.6612903225806448,1.0,0.7961165048543687,,,,,1.0,0.7961165048543687,1.0,0.7961165048543687
iqr_1.5_2_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
iqr_1.5_2_1.0,trace_avg,0.7108744124721283,0.5,0.4271199781368649,0.0,0.0,0.5,0.485243429556226,1.0,0.7961165048543687,1.0,0.7961165048543687
iqr_1.5_2_1.0,app_avg,0.5093243963847212,0.5555555555555556,0.5314364261923513,0.0,0.0,0.5,0.5046191276155219,1.0,0.6749038147196241,1.0,0.6749038147196241
iqr_3.0_1_1.0,global,0.5417478152309618,0.5555555555555556,0.5485648116544426,0.0,0.0,0.5,0.5200373903456212,1.0,0.7027709848251741,1.0,0.7027709848251741
iqr_3.0_1_1.0,app1,0.5417478152309618,0.5555555555555556,0.5485648116544426,0.0,0.0,0.5,0.5200373903456212,1.0,0.7027709848251741,1.0,0.7027709848251741
iqr_3.0_1_1.0,1_4_1000000_80,0.4882958801498134,0.5,0.4940786357176697,,,0.5,0.4940786357176697,,,,
iqr_3.0_1_1.0,1_5_1000000_86,0.7555555555555556,1.0,0.8607594936708862,,,,,1.0,0.8607594936708862,1.0,0.8607594936708862
iqr_3.0_1_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
iqr_3.0_1_1.0,trace_avg,0.7479504785684563,0.5,0.4516127097961853,0.0,0.0,0.5,0.4940786357176697,1.0,0.8607594936708862,1.0,0.8607594936708862
iqr_3.0_1_1.0,app_avg,0.5417478152309618,0.5555555555555556,0.5485648116544426,0.0,0.0,0.5,0.5200373903456212,1.0,0.7027709848251741,1.0,0.7027709848251741
std_2.0_2_1.0,global,0.6317420452729043,0.7777777777777778,0.6971947695459692,0.0,0.0,0.8333333333333334,0.7186684208629777,1.0,0.7743160717137092,1.0,0.7743160717137092
std_2.0_2_1.0,app1,0.6317420452729043,0.7777777777777778,0.6971947695459692,0.0,0.0,0.8333333333333334,0.7186684208629777,1.0,0.7743160717137092,1.0,0.7743160717137092
std_2.0_2_1.0,1_4_1000000_80,0.6284465275658632,0.8333333333333334,0.7165312009649225,,,0.8333333333333334,0.7165312009649225,,,,
std_2.0_2_1.0,1_5_1000000_86,0.6515151515151512,1.0,0.7889908256880731,,,,,1.0,0.7889908256880731,1.0,0.7889908256880731
std_2.0_2_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
std_2.0_2_1.0,trace_avg,0.7599872263603381,0.6111111111111112,0.5018406755509985,0.0,0.0,0.8333333333333334,0.7165312009649225,1.0,0.7889908256880731,1.0,0.7889908256880731
std_2.0_2_1.0,app_avg,0.6317420452729043,0.7777777777777778,0.6971947695459692,0.0,0.0,0.8333333333333334,0.7186684208629777,1.0,0.7743160717137092,1.0,0.7743160717137092
std_2.5_2_1.0,global,0.5155989686103436,0.5555555555555556,0.5348320246758849,0.0,0.0,0.5,0.5076796890763329,1.0,0.6803897063655269,1.0,0.6803897063655269
std_2.5_2_1.0,app1,0.5155989686103436,0.5555555555555556,0.5348320246758849,0.0,0.0,0.5,0.5076796890763329,1.0,0.6803897063655269,1.0,0.6803897063655269
std_2.5_2_1.0,1_4_1000000_80,0.4764659238776835,0.5,0.4879493612901209,,,0.5,0.4879493612901209,,,,
std_2.5_2_1.0,1_5_1000000_86,0.6721311475409839,1.0,0.8039215686274512,,,,,1.0,0.8039215686274512,1.0,0.8039215686274512
std_2.5_2_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
std_2.5_2_1.0,trace_avg,0.7161990238062225,0.5,0.4306236433058574,0.0,0.0,0.5,0.4879493612901209,1.0,0.8039215686274512,1.0,0.8039215686274512
std_2.5_2_1.0,app_avg,0.5155989686103436,0.5555555555555556,0.5348320246758849,0.0,0.0,0.5,0.5076796890763329,1.0,0.6803897063655269,1.0,0.6803897063655269
mad_1.5_1_1.0,global,0.6860009564235213,0.8888888888888888,0.7743762266891211,1.0,0.8137610525188799,0.8333333333333334,0.7525236118744533,1.0,0.8137610525188799,1.0,0.8137610525188799
mad_1.5_1_1.0,app1,0.6860009564235213,0.8888888888888888,0.7743762266891211,1.0,0.8137610525188799,0.8333333333333334,0.7525236118744533,1.0,0.8137610525188799,1.0,0.8137610525188799
mad_1.5_1_1.0,1_4_1000000_80,0.6480467783416289,0.8333333333333334,0.7291025141963704,,,0.8333333333333334,0.7291025141963704,,,,
mad_1.5_1_1.0,1_5_1000000_86,0.63768115942029,1.0,0.7787610619469028,,,,,1.0,0.7787610619469028,1.0,0.7787610619469028
mad_1.5_1_1.0,1_2_100000_68,1.0,1.0,1.0,1.0,1.0,,,,,,
mad_1.5_1_1.0,trace_avg,0.7619093125873063,0.9444444444444444,0.835954525381091,1.0,1.0,0.8333333333333334,0.7291025141963704,1.0,0.7787610619469028,1.0,0.7787610619469028
mad_1.5_1_1.0,app_avg,0.6860009564235213,0.8888888888888888,0.7743762266891211,1.0,0.8137610525188799,0.8333333333333334,0.7525236118744533,1.0,0.8137610525188799,1.0,0.8137610525188799
mad_3.0_2_1.0,global,0.5152360879254363,0.5555555555555556,0.5346367293998556,0.0,0.0,0.5,0.50750371667568,1.0,0.6800736756882083,1.0,0.6800736756882083
mad_3.0_2_1.0,app1,0.5152360879254363,0.5555555555555556,0.5346367293998556,0.0,0.0,0.5,0.50750371667568,1.0,0.6800736756882083,1.0,0.6800736756882083
mad_3.0_2_1.0,1_4_1000000_80,0.4760123230215494,0.5,0.4877113862127328,,,0.5,0.4877113862127328,,,,
mad_3.0_2_1.0,1_5_1000000_86,0.6721311475409839,1.0,0.8039215686274512,,,,,1.0,0.8039215686274512,1.0,0.8039215686274512
mad_3.0_2_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
mad_3.0_2_1.0,trace_avg,0.7160478235208444,0.5,0.4305443182800614,0.0,0.0,0.5,0.4877113862127328,1.0,0.8039215686274512,1.0,0.8039215686274512
mad_3.0_2_1.0,app_avg,0.5152360879254363,0.5555555555555556,0.5346367293998556,0.0,0.0,0.5,0.50750371667568,1.0,0.6800736756882083,1.0,0.6800736756882083
