method,granularity,TEST_GLOBAL_PRECISION,TEST_GLOBAL_RECALL,TEST_GLOBAL_F1.0_SCORE,TEST_BURSTY_INPUT_CRASH_RECALL,TEST_BURSTY_INPUT_CRASH_F1.0_SCORE,TEST_CPU_CONTENTION_RECALL,TEST_CPU_CONTENTION_F1.0_SCORE,TEST_EXECUTOR_FAILURE_RECALL,TEST_EXECUTOR_FAILURE_F1.0_SCORE,TEST_UNKNOWN_RECALL,TEST_UNKNOWN_F1.0_SCORE
iqr_2.0_1_1.0,1_5_1000000_86,0.0,0.692307692307692,0.0,,,,,0.3846153846153846,0.0,0.9999999999999992,0.0
iqr_2.0_1_1.0,1_4_1000000_80,0.4930101441985244,0.2775433414417543,0.355151680799527,,,0.2775433414417543,0.355151680799527,,,,
iqr_2.0_1_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
iqr_2.0_1_1.0,trace_avg,0.4976700480661748,0.3232836779164821,0.1183838935998423,0.0,0.0,0.2775433414417543,0.355151680799527,0.3846153846153846,0.0,0.9999999999999992,0.0
iqr_2.0_1_1.0,app_avg,0.3944081153588196,0.3388750481406567,0.3645387641015465,0.0,0.0,0.2775433414417543,0.3258132566588646,0.3846153846153846,0.3894502001266571,0.9999999999999992,0.5656996843529234
iqr_2.5_1_1.0,global,0.3936925440151242,0.3079271539945696,0.3455679051524693,0.0,0.0,0.2567625258636493,0.3108146794331197,0.2307692307692307,0.2909773799151298,0.9999999999999992,0.5649632635343306
iqr_2.5_1_1.0,app1,0.3936925440151242,0.3079271539945696,0.3455679051524693,0.0,0.0,0.2567625258636493,0.3108146794331197,0.2307692307692307,0.2909773799151298,0.9999999999999992,0.5649632635343306
iqr_2.5_1_1.0,1_5_1000000_86,0.0,0.6153846153846151,0.0,,,,,0.2307692307692307,0.0,0.9999999999999992,0.0
iqr_2.5_1_1.0,1_4_1000000_80,0.4921156800189052,0.2567625258636493,0.3374563821625699,,,0.2567625258636493,0.3374563821625699,,,,
iqr_2.5_1_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
iqr_2.5_1_1.0,trace_avg,0.4973718933396351,0.2907157137494214,0.1124854607208566,0.0,0.0,0.2567625258636493,0.3374563821625699,0.2307692307692307,0.0,0.9999999999999992,0.0
iqr_2.5_1_1.0,app_avg,0.3936925440151242,0.3079271539945696,0.3455679051524693,0.0,0.0,0.2567625258636493,0.3108146794331197,0.2307692307692307,0.2909773799151298,0.9999999999999992,0.5649632635343306
mad_2.0_2_1.0,global,0.5221456218427396,0.614984696234696,0.5647753147275894,0.0,0.0,0.6147847366597365,0.5646909790419214,0.846153846153846,0.645787762852113,0.9999999999999992,0.6860652678035097
mad_2.0_2_1.0,app1,0.5221456218427396,0.614984696234696,0.5647753147275894,0.0,0.0,0.6147847366597365,0.5646909790419214,0.846153846153846,0.645787762852113,0.9999999999999992,0.6860652678035097
mad_2.0_2_1.0,1_5_1000000_86,0.0,0.9230769230769228,0.0,,,,,0.846153846153846,0.0,0.9999999999999992,0.0
mad_2.0_2_1.0,1_4_1000000_80,0.6091698921498628,0.6147847366597365,0.6119644354638127,,,0.6147847366597365,0.6119644354638127,,,,
mad_2.0_2_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
mad_2.0_2_1.0,trace_avg,0.5363899640499543,0.5126205532455531,0.2039881451546042,0.0,0.0,0.6147847366597365,0.6119644354638127,0.846153846153846,0.0,0.9999999999999992,0.0
mad_2.0_2_1.0,app_avg,0.5221456218427396,0.614984696234696,0.5647753147275894,0.0,0.0,0.6147847366597365,0.5646909790419214,0.846153846153846,0.645787762852113,0.9999999999999992,0.6860652678035097
mad_2.5_2_1.0,global,0.4812552261833254,0.4796811383063859,0.4804668930061839,0.0,0.0,0.437470425408297,0.458319473639709,0.6923076923076923,0.5678037194263046,0.9999999999999992,0.6497937933671984
mad_2.5_2_1.0,app1,0.4812552261833254,0.4796811383063859,0.4804668930061839,0.0,0.0,0.437470425408297,0.458319473639709,0.6923076923076923,0.5678037194263046,0.9999999999999992,0.6497937933671984
mad_2.5_2_1.0,1_5_1000000_86,0.0,0.8461538461538458,0.0,,,,,0.6923076923076923,0.0,0.9999999999999992,0.0
mad_2.5_2_1.0,1_4_1000000_80,0.5775062714199904,0.437470425408297,0.4978280093002063,,,0.437470425408297,0.4978280093002063,,,,
mad_2.5_2_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
mad_2.5_2_1.0,trace_avg,0.5258354238066635,0.4278747571873809,0.1659426697667354,0.0,0.0,0.437470425408297,0.4978280093002063,0.6923076923076923,0.0,0.9999999999999992,0.0
mad_2.5_2_1.0,app_avg,0.4812552261833254,0.4796811383063859,0.4804668930061839,0.0,0.0,0.437470425408297,0.458319473639709,0.6923076923076923,0.5678037194263046,0.9999999999999992,0.6497937933671984
iqr_3.0_1_1.0,global,0.3906367041198507,0.2787364714940684,0.3253333133422187,0.0,0.0,0.2386175277539232,0.2962642438159008,0.0769230769230769,0.1285353379752295,0.9999999999999992,0.5618098572582821
iqr_3.0_1_1.0,app1,0.3906367041198507,0.2787364714940684,0.3253333133422187,0.0,0.0,0.2386175277539232,0.2962642438159008,0.0769230769230769,0.1285353379752295,0.9999999999999992,0.5618098572582821
iqr_3.0_1_1.0,1_5_1000000_86,0.0,0.5384615384615381,0.0,,,,,0.0769230769230769,0.0,0.9999999999999992,0.0
iqr_3.0_1_1.0,1_4_1000000_80,0.4882958801498134,0.2386175277539232,0.3205772639956709,,,0.2386175277539232,0.3205772639956709,,,,
iqr_3.0_1_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
iqr_3.0_1_1.0,trace_avg,0.4960986267166045,0.2590263554051538,0.1068590879985569,0.0,0.0,0.2386175277539232,0.3205772639956709,0.0769230769230769,0.0,0.9999999999999992,0.0
iqr_3.0_1_1.0,app_avg,0.3906367041198507,0.2787364714940684,0.3253333133422187,0.0,0.0,0.2386175277539232,0.2962642438159008,0.0769230769230769,0.1285353379752295,0.9999999999999992,0.5618098572582821
mad_1.5_2_1.0,global,0.5263616555117958,0.7964358589358586,0.6338283715228838,0.022089397089397,0.0423994504745243,0.8576388888888884,0.652352670254671,0.9999999999999998,0.6896945473060961,0.9999999999999992,0.6896945473060961
mad_1.5_2_1.0,app1,0.5263616555117958,0.7964358589358586,0.6338283715228838,0.022089397089397,0.0423994504745243,0.8576388888888884,0.652352670254671,0.9999999999999998,0.6896945473060961,0.9999999999999992,0.6896945473060961
mad_1.5_2_1.0,1_5_1000000_86,0.0,0.9999999999999996,0.0,,,,,0.9999999999999998,0.0,0.9999999999999992,0.0
mad_1.5_2_1.0,1_4_1000000_80,0.5329520693897447,0.8576388888888884,0.6573901806297652,,,0.8576388888888884,0.6573901806297652,,,,
mad_1.5_2_1.0,1_2_100000_68,1.0,0.022089397089397,0.0432240020340706,0.022089397089397,0.0432240020340706,,,,,,
mad_1.5_2_1.0,trace_avg,0.5109840231299149,0.626576095326095,0.2335380608879453,0.022089397089397,0.0432240020340706,0.8576388888888884,0.6573901806297652,0.9999999999999998,0.0,0.9999999999999992,0.0
mad_1.5_2_1.0,app_avg,0.5263616555117958,0.7964358589358586,0.6338283715228838,0.022089397089397,0.0423994504745243,0.8576388888888884,0.652352670254671,0.9999999999999998,0.6896945473060961,0.9999999999999992,0.6896945473060961
iqr_1.5_2_1.0,global,0.3770663318685922,0.3859207288891956,0.3814421531337014,0.0,0.0,0.3096503241030242,0.3400491625072043,0.6153846153846154,0.4676116643420159,0.9999999999999992,0.5476371372131899
iqr_1.5_2_1.0,app1,0.3770663318685922,0.3859207288891956,0.3814421531337014,0.0,0.0,0.3096503241030242,0.3400491625072043,0.6153846153846154,0.4676116643420159,0.9999999999999992,0.5476371372131899
iqr_1.5_2_1.0,1_5_1000000_86,0.0,0.8076923076923074,0.0,,,,,0.6153846153846154,0.0,0.9999999999999992,0.0
iqr_1.5_2_1.0,1_4_1000000_80,0.4713329148357402,0.3096503241030242,0.3737554983577659,,,0.3096503241030242,0.3737554983577659,,,,
iqr_1.5_2_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
iqr_1.5_2_1.0,trace_avg,0.4904443049452467,0.3724475439317772,0.1245851661192553,0.0,0.0,0.3096503241030242,0.3737554983577659,0.6153846153846154,0.0,0.9999999999999992,0.0
iqr_1.5_2_1.0,app_avg,0.3770663318685922,0.3859207288891956,0.3814421531337014,0.0,0.0,0.3096503241030242,0.3400491625072043,0.6153846153846154,0.4676116643420159,0.9999999999999992,0.5476371372131899
mad_3.0_1_1.0,global,0.3875934442362649,0.3676634070480766,0.3773654645173249,0.0,0.0,0.2950848541618586,0.3350713073344272,0.5384615384615385,0.4507381660494159,0.9999999999999992,0.5586556290622968
mad_3.0_1_1.0,app1,0.3875934442362649,0.3676634070480766,0.3773654645173249,0.0,0.0,0.2950848541618586,0.3350713073344272,0.5384615384615385,0.4507381660494159,0.9999999999999992,0.5586556290622968
mad_3.0_1_1.0,1_5_1000000_86,0.0,0.7692307692307689,0.0,,,,,0.5384615384615385,0.0,0.9999999999999992,0.0
mad_3.0_1_1.0,1_4_1000000_80,0.4844918052953312,0.2950848541618586,0.3667790511012326,,,0.2950848541618586,0.3667790511012326,,,,
mad_3.0_1_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
mad_3.0_1_1.0,trace_avg,0.4948306017651103,0.3547718744642092,0.1222596837004108,0.0,0.0,0.2950848541618586,0.3667790511012326,0.5384615384615385,0.0,0.9999999999999992,0.0
mad_3.0_1_1.0,app_avg,0.3875934442362649,0.3676634070480766,0.3773654645173249,0.0,0.0,0.2950848541618586,0.3350713073344272,0.5384615384615385,0.4507381660494159,0.9999999999999992,0.5586556290622968
std_3.0_2_1.0,global,0.3870132800243456,0.3530105729288189,0.3692307461908318,0.0,0.0,0.2859261158034849,0.3288771755905308,0.4615384615384615,0.4210032343541405,0.9999999999999992,0.5580527390733454
std_3.0_2_1.0,app1,0.3870132800243456,0.3530105729288189,0.3692307461908318,0.0,0.0,0.2859261158034849,0.3288771755905308,0.4615384615384615,0.4210032343541405,0.9999999999999992,0.5580527390733454
std_3.0_2_1.0,1_5_1000000_86,0.0,0.7307692307692304,0.0,,,,,0.4615384615384615,0.0,0.9999999999999992,0.0
std_3.0_2_1.0,1_4_1000000_80,0.4837666000304321,0.2859261158034849,0.3594200700010425,,,0.2859261158034849,0.3594200700010425,,,,
std_3.0_2_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
std_3.0_2_1.0,trace_avg,0.4945888666768107,0.3388984488575717,0.1198066900003475,0.0,0.0,0.2859261158034849,0.3594200700010425,0.4615384615384615,0.0,0.9999999999999992,0.0
std_3.0_2_1.0,app_avg,0.3870132800243456,0.3530105729288189,0.3692307461908318,0.0,0.0,0.2859261158034849,0.3288771755905308,0.4615384615384615,0.4210032343541405,0.9999999999999992,0.5580527390733454
std_1.5_1_1.0,global,0.3900821917808223,0.3502504176807022,0.3690947794408543,0.0,0.0,0.2817858829313098,0.3272060660832429,0.4615384615384615,0.4228125139200288,0.9999999999999992,0.5612361543616227
std_1.5_1_1.0,app1,0.3900821917808223,0.3502504176807022,0.3690947794408543,0.0,0.0,0.2817858829313098,0.3272060660832429,0.4615384615384615,0.4228125139200288,0.9999999999999992,0.5612361543616227
std_1.5_1_1.0,1_5_1000000_86,0.0,0.7307692307692304,0.0,,,,,0.4615384615384615,0.0,0.9999999999999992,0.0
std_1.5_1_1.0,1_4_1000000_80,0.4876027397260279,0.2817858829313098,0.3571655844321421,,,0.2817858829313098,0.3571655844321421,,,,
std_1.5_1_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
std_1.5_1_1.0,trace_avg,0.4958675799086759,0.3375183712335134,0.119055194810714,0.0,0.0,0.2817858829313098,0.3571655844321421,0.4615384615384615,0.0,0.9999999999999992,0.0
std_1.5_1_1.0,app_avg,0.3900821917808223,0.3502504176807022,0.3690947794408543,0.0,0.0,0.2817858829313098,0.3272060660832429,0.4615384615384615,0.4228125139200288,0.9999999999999992,0.5612361543616227
mad_2.0_1_1.0,global,0.5444265548133975,0.5539250437867831,0.5491347280744042,0.0,0.0,0.53601577080838,0.540188425622655,0.7692307692307692,0.6375934574162768,0.9999999999999992,0.7050209712033562
mad_2.0_1_1.0,app1,0.5444265548133975,0.5539250437867831,0.5491347280744042,0.0,0.0,0.53601577080838,0.540188425622655,0.7692307692307692,0.6375934574162768,0.9999999999999992,0.7050209712033562
mad_2.0_1_1.0,1_5_1000000_86,0.0,0.8846153846153842,0.0,,,,,0.7692307692307692,0.0,0.9999999999999992,0.0
mad_2.0_1_1.0,1_4_1000000_80,0.6351643139489638,0.53601577080838,0.5813932353569161,,,0.53601577080838,0.5813932353569161,,,,
mad_2.0_1_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
mad_2.0_1_1.0,trace_avg,0.5450547713163213,0.4735437184745881,0.193797745118972,0.0,0.0,0.53601577080838,0.5813932353569161,0.7692307692307692,0.0,0.9999999999999992,0.0
mad_2.0_1_1.0,app_avg,0.5444265548133975,0.5539250437867831,0.5491347280744042,0.0,0.0,0.53601577080838,0.540188425622655,0.7692307692307692,0.6375934574162768,0.9999999999999992,0.7050209712033562
mad_2.5_1_1.0,global,0.379572138472128,0.3859207288891956,0.3827201077656845,0.0,0.0,0.3096503241030242,0.3410644373348657,0.6153846153846154,0.4695336828238031,0.9999999999999992,0.5502751583436628
mad_2.5_1_1.0,app1,0.379572138472128,0.3859207288891956,0.3827201077656845,0.0,0.0,0.3096503241030242,0.3410644373348657,0.6153846153846154,0.4695336828238031,0.9999999999999992,0.5502751583436628
mad_2.5_1_1.0,1_5_1000000_86,0.0,0.8076923076923074,0.0,,,,,0.6153846153846154,0.0,0.9999999999999992,0.0
mad_2.5_1_1.0,1_4_1000000_80,0.47446517309016,0.3096503241030242,0.3747363625610602,,,0.3096503241030242,0.3747363625610602,,,,
mad_2.5_1_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
mad_2.5_1_1.0,trace_avg,0.4914883910300533,0.3724475439317772,0.1249121208536867,0.0,0.0,0.3096503241030242,0.3747363625610602,0.6153846153846154,0.0,0.9999999999999992,0.0
mad_2.5_1_1.0,app_avg,0.379572138472128,0.3859207288891956,0.3827201077656845,0.0,0.0,0.3096503241030242,0.3410644373348657,0.6153846153846154,0.4695336828238031,0.9999999999999992,0.5502751583436628
iqr_2.0_2_1.0,global,0.3845191502618922,0.3645614403177133,0.3742744292459985,0.0,0.0,0.2904319040663137,0.3309177109788401,0.5384615384615385,0.4486524490654511,0.9999999999999992,0.5554551559494969
iqr_2.0_2_1.0,app1,0.3845191502618922,0.3645614403177133,0.3742744292459985,0.0,0.0,0.2904319040663137,0.3309177109788401,0.5384615384615385,0.4486524490654511,0.9999999999999992,0.5554551559494969
iqr_2.0_2_1.0,1_5_1000000_86,0.0,0.7692307692307689,0.0,,,,,0.5384615384615385,0.0,0.9999999999999992,0.0
iqr_2.0_2_1.0,1_4_1000000_80,0.4806489378273653,0.2904319040663137,0.3620782118197179,,,0.2904319040663137,0.3620782118197179,,,,
iqr_2.0_2_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
iqr_2.0_2_1.0,trace_avg,0.4935496459424551,0.3532208910990275,0.1206927372732393,0.0,0.0,0.2904319040663137,0.3620782118197179,0.5384615384615385,0.0,0.9999999999999992,0.0
iqr_2.0_2_1.0,app_avg,0.3845191502618922,0.3645614403177133,0.3742744292459985,0.0,0.0,0.2904319040663137,0.3309177109788401,0.5384615384615385,0.4486524490654511,0.9999999999999992,0.5554551559494969
iqr_2.5_2_1.0,global,0.3961706578165179,0.3275899486764045,0.3586310840820255,0.0,0.0,0.273436205065889,0.3235552299016071,0.3076923076923077,0.3463704440122742,0.9999999999999992,0.5675103621445421
iqr_2.5_2_1.0,app1,0.3961706578165179,0.3275899486764045,0.3586310840820255,0.0,0.0,0.273436205065889,0.3235552299016071,0.3076923076923077,0.3463704440122742,0.9999999999999992,0.5675103621445421
iqr_2.5_2_1.0,1_5_1000000_86,0.0,0.6538461538461535,0.0,,,,,0.3076923076923077,0.0,0.9999999999999992,0.0
iqr_2.5_2_1.0,1_4_1000000_80,0.4952133222706474,0.273436205065889,0.3523302798584066,,,0.273436205065889,0.3523302798584066,,,,
iqr_2.5_2_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
iqr_2.5_2_1.0,trace_avg,0.4984044407568824,0.3090941196373475,0.1174434266194688,0.0,0.0,0.273436205065889,0.3523302798584066,0.3076923076923077,0.0,0.9999999999999992,0.0
iqr_2.5_2_1.0,app_avg,0.3961706578165179,0.3275899486764045,0.3586310840820255,0.0,0.0,0.273436205065889,0.3235552299016071,0.3076923076923077,0.3463704440122742,0.9999999999999992,0.5675103621445421
std_2.0_2_1.0,global,0.5386684521993113,0.5756254942372335,0.5565341084707969,0.0,0.0,0.5685664464840556,0.5532137906133894,0.7692307692307692,0.6336273331404769,0.9999999999999992,0.7001748185963779
std_2.0_2_1.0,app1,0.5386684521993113,0.5756254942372335,0.5565341084707969,0.0,0.0,0.5685664464840556,0.5532137906133894,0.7692307692307692,0.6336273331404769,0.9999999999999992,0.7001748185963779
std_2.0_2_1.0,1_5_1000000_86,0.0,0.8846153846153842,0.0,,,,,0.7692307692307692,0.0,0.9999999999999992,0.0
std_2.0_2_1.0,1_4_1000000_80,0.6284465275658632,0.5685664464840556,0.5970087488265869,,,0.5685664464840556,0.5970087488265869,,,,
std_2.0_2_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
std_2.0_2_1.0,trace_avg,0.5428155091886211,0.4843939436998132,0.199002916275529,0.0,0.0,0.5685664464840556,0.5970087488265869,0.7692307692307692,0.0,0.9999999999999992,0.0
std_2.0_2_1.0,app_avg,0.5386684521993113,0.5756254942372335,0.5565341084707969,0.0,0.0,0.5685664464840556,0.5532137906133894,0.7692307692307692,0.6336273331404769,0.9999999999999992,0.7001748185963779
std_2.5_2_1.0,global,0.3811727391021468,0.3827203710660558,0.3819449873486002,0.0,0.0,0.3048497873683146,0.3387656351861526,0.6153846153846154,0.4707563260486496,0.9999999999999992,0.5519552019973027
std_2.5_2_1.0,app1,0.3811727391021468,0.3827203710660558,0.3819449873486002,0.0,0.0,0.3048497873683146,0.3387656351861526,0.6153846153846154,0.4707563260486496,0.9999999999999992,0.5519552019973027
std_2.5_2_1.0,1_5_1000000_86,0.0,0.8076923076923074,0.0,,,,,0.6153846153846154,0.0,0.9999999999999992,0.0
std_2.5_2_1.0,1_4_1000000_80,0.4764659238776835,0.3048497873683146,0.3718100979966781,,,0.3048497873683146,0.3718100979966781,,,,
std_2.5_2_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
std_2.5_2_1.0,trace_avg,0.4921553079592278,0.3708473650202073,0.123936699332226,0.0,0.0,0.3048497873683146,0.3718100979966781,0.6153846153846154,0.0,0.9999999999999992,0.0
std_2.5_2_1.0,app_avg,0.3811727391021468,0.3827203710660558,0.3819449873486002,0.0,0.0,0.3048497873683146,0.3387656351861526,0.6153846153846154,0.4707563260486496,0.9999999999999992,0.5519552019973027
std_1.5_2_1.0,global,0.6543651443491776,0.6514968279402192,0.6529278360265403,0.0137544574630667,0.0269425938674782,0.6544400118203308,0.6544025759434353,0.9230769230769228,0.7658339744929146,0.9999999999999992,0.7910770443687059
std_1.5_2_1.0,app1,0.6543651443491776,0.6514968279402192,0.6529278360265403,0.0137544574630667,0.0269425938674782,0.6544400118203308,0.6544025759434353,0.9230769230769228,0.7658339744929146,0.9999999999999992,0.7910770443687059
std_1.5_2_1.0,1_5_1000000_86,0.0,0.9615384615384612,0.0,,,,,0.9230769230769228,0.0,0.9999999999999992,0.0
std_1.5_2_1.0,1_4_1000000_80,0.6929564304364721,0.6544400118203308,0.6731477096172798,,,0.6544400118203308,0.6731477096172798,,,,
std_1.5_2_1.0,1_2_100000_68,1.0000000000000002,0.0137544574630667,0.0271356783919597,0.0137544574630667,0.0271356783919597,,,,,,
std_1.5_2_1.0,trace_avg,0.5643188101454908,0.5432443102739529,0.2334277960030798,0.0137544574630667,0.0271356783919597,0.6544400118203308,0.6731477096172798,0.9230769230769228,0.0,0.9999999999999992,0.0
std_1.5_2_1.0,app_avg,0.6543651443491776,0.6514968279402192,0.6529278360265403,0.0137544574630667,0.0269425938674782,0.6544400118203308,0.6544025759434353,0.9230769230769228,0.7658339744929146,0.9999999999999992,0.7910770443687059
iqr_1.5_1_1.0,global,0.3860811216074374,0.3676634070480766,0.3766472463032845,0.0,0.0,0.2950848541618586,0.3345049386399866,0.5384615384615385,0.4497138827454157,0.9999999999999992,0.5570830099174849
iqr_1.5_1_1.0,app1,0.3860811216074374,0.3676634070480766,0.3766472463032845,0.0,0.0,0.2950848541618586,0.3345049386399866,0.5384615384615385,0.4497138827454157,0.9999999999999992,0.5570830099174849
iqr_1.5_1_1.0,1_5_1000000_86,0.0,0.7692307692307689,0.0,,,,,0.5384615384615385,0.0,0.9999999999999992,0.0
iqr_1.5_1_1.0,1_4_1000000_80,0.4826014020092968,0.2950848541618586,0.3662360320763601,,,0.2950848541618586,0.3662360320763601,,,,
iqr_1.5_1_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
iqr_1.5_1_1.0,trace_avg,0.4942004673364322,0.3547718744642092,0.1220786773587867,0.0,0.0,0.2950848541618586,0.3662360320763601,0.5384615384615385,0.0,0.9999999999999992,0.0
iqr_1.5_1_1.0,app_avg,0.3860811216074374,0.3676634070480766,0.3766472463032845,0.0,0.0,0.2950848541618586,0.3345049386399866,0.5384615384615385,0.4497138827454157,0.9999999999999992,0.5570830099174849
mad_3.0_2_1.0,global,0.3808098584172395,0.3825200840236635,0.3816630553571647,0.0,0.0,0.3045493568047262,0.3384368222387101,0.6153846153846154,0.4704794784946265,0.9999999999999992,0.5515746517826063
mad_3.0_2_1.0,app1,0.3808098584172395,0.3825200840236635,0.3816630553571647,0.0,0.0,0.3045493568047262,0.3384368222387101,0.6153846153846154,0.4704794784946265,0.9999999999999992,0.5515746517826063
mad_3.0_2_1.0,1_5_1000000_86,0.0,0.8076923076923074,0.0,,,,,0.6153846153846154,0.0,0.9999999999999992,0.0
mad_3.0_2_1.0,1_4_1000000_80,0.4760123230215494,0.3045493568047262,0.3714485364938778,,,0.3045493568047262,0.3714485364938778,,,,
mad_3.0_2_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
mad_3.0_2_1.0,trace_avg,0.4920041076738498,0.3707472214990112,0.1238161788312926,0.0,0.0,0.3045493568047262,0.3714485364938778,0.6153846153846154,0.0,0.9999999999999992,0.0
mad_3.0_2_1.0,app_avg,0.3808098584172395,0.3825200840236635,0.3816630553571647,0.0,0.0,0.3045493568047262,0.3384368222387101,0.6153846153846154,0.4704794784946265,0.9999999999999992,0.5515746517826063
