method,granularity,TEST_GLOBAL_PRECISION,TEST_GLOBAL_RECALL,TEST_GLOBAL_F1.0_SCORE,TEST_BURSTY_INPUT_CRASH_RECALL,TEST_BURSTY_INPUT_CRASH_F1.0_SCORE,TEST_CPU_CONTENTION_RECALL,TEST_CPU_CONTENTION_F1.0_SCORE,TEST_EXECUTOR_FAILURE_RECALL,TEST_EXECUTOR_FAILURE_F1.0_SCORE,TEST_UNKNOWN_RECALL,TEST_UNKNOWN_F1.0_SCORE
mad_2.5_2_1.0,app_avg,0.5906302261833254,0.5059566913499496,0.5450244030326394,0.0,0.0,0.4768837549736425,0.5276969951400015,0.6923076923076923,0.6374398059371276,0.9999999999999992,0.7426367441797288
std_3.0_1_1.0,global,0.5327203551046292,0.2772687986171132,0.364712866042857,0.0,0.0,0.2492365312590032,0.3395925677048102,0.0,0.0,0.9999999999999992,0.69513052831906
std_3.0_1_1.0,app1,0.5327203551046292,0.2772687986171132,0.364712866042857,0.0,0.0,0.2492365312590032,0.3395925677048102,0.0,0.0,0.9999999999999992,0.69513052831906
std_3.0_1_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
std_3.0_1_1.0,1_4_1000000_80,0.4487951807228919,0.2492365312590032,0.3204901787958661,,,0.2492365312590032,0.3204901787958661,,,,
std_3.0_1_1.0,1_5_1000000_86,0.8684210526315783,0.4999999999999996,0.6346153846153842,,,,,0.0,0.0,0.9999999999999992,0.9295774647887318
std_3.0_1_1.0,trace_avg,0.7724054111181567,0.2497455104196676,0.3183685211370834,0.0,0.0,0.2492365312590032,0.3204901787958661,0.0,0.0,0.9999999999999992,0.9295774647887318
std_3.0_1_1.0,app_avg,0.5327203551046292,0.2772687986171132,0.364712866042857,0.0,0.0,0.2492365312590032,0.3395925677048102,0.0,0.0,0.9999999999999992,0.69513052831906
iqr_1.5_1_1.0,global,0.5216743419464205,0.400268894650917,0.4529780227886999,0.0,0.0,0.3439930855661192,0.4145988652073304,0.5384615384615385,0.5299350280122288,0.9999999999999992,0.6856583272333168
iqr_1.5_1_1.0,app1,0.5216743419464205,0.400268894650917,0.4529780227886999,0.0,0.0,0.3439930855661192,0.4145988652073304,0.5384615384615385,0.5299350280122288,0.9999999999999992,0.6856583272333168
iqr_1.5_1_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
iqr_1.5_1_1.0,1_4_1000000_80,0.4826014020092968,0.3439930855661192,0.401675907282328,,,0.3439930855661192,0.401675907282328,,,,
iqr_1.5_1_1.0,1_5_1000000_86,0.6779661016949153,0.7692307692307689,0.7207207207207207,,,,,0.5384615384615385,0.6002143622722401,0.9999999999999992,0.8080808080808078
iqr_1.5_1_1.0,trace_avg,0.720189167901404,0.3710746182656294,0.3741322093343495,0.0,0.0,0.3439930855661192,0.401675907282328,0.5384615384615385,0.6002143622722401,0.9999999999999992,0.8080808080808078
iqr_1.5_1_1.0,app_avg,0.5216743419464205,0.400268894650917,0.4529780227886999,0.0,0.0,0.3439930855661192,0.4145988652073304,0.5384615384615385,0.5299350280122288,0.9999999999999992,0.6856583272333168
std_2.5_1_1.0,global,0.5363514859906202,0.298962834917891,0.3839253242774028,0.0,0.0,0.28177758571017,0.369457172571351,0.0,0.0,0.9999999999999992,0.698214556865921
std_2.5_1_1.0,app1,0.5363514859906202,0.298962834917891,0.3839253242774028,0.0,0.0,0.28177758571017,0.369457172571351,0.0,0.0,0.9999999999999992,0.698214556865921
std_2.5_1_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
std_2.5_1_1.0,1_4_1000000_80,0.478578892371996,0.28177758571017,0.3547094257803004,,,0.28177758571017,0.3547094257803004,,,,
std_2.5_1_1.0,1_5_1000000_86,0.7674418604651165,0.4999999999999996,0.605504587155963,,,,,0.0,0.0,0.9999999999999992,0.8684210526315788
std_2.5_1_1.0,trace_avg,0.7486735842790374,0.2605925285700565,0.3200713376454211,0.0,0.0,0.28177758571017,0.3547094257803004,0.0,0.0,0.9999999999999992,0.8684210526315788
std_2.5_1_1.0,app_avg,0.5363514859906202,0.298962834917891,0.3839253242774028,0.0,0.0,0.28177758571017,0.369457172571351,0.0,0.0,0.9999999999999992,0.698214556865921
std_2.0_1_1.0,global,0.5387378401823717,0.3451959089599538,0.4207783640195242,0.0,0.0,0.3126656583117256,0.3956874073362204,0.2307692307692307,0.3231266395289094,0.9999999999999992,0.7002334330304377
std_2.0_1_1.0,app1,0.5387378401823717,0.3451959089599538,0.4207783640195242,0.0,0.0,0.3126656583117256,0.3956874073362204,0.2307692307692307,0.3231266395289094,0.9999999999999992,0.7002334330304377
std_2.0_1_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
std_2.0_1_1.0,1_4_1000000_80,0.4934223002279645,0.3126656583117256,0.3827776030942068,,,0.3126656583117256,0.3827776030942068,,,,
std_2.0_1_1.0,1_5_1000000_86,0.7200000000000002,0.6153846153846151,0.663594470046083,,,,,0.2307692307692307,0.3495145631067961,0.9999999999999992,0.8372093023255813
std_2.0_1_1.0,trace_avg,0.7378074334093215,0.3093500912321136,0.3487906910467632,0.0,0.0,0.3126656583117256,0.3827776030942068,0.2307692307692307,0.3495145631067961,0.9999999999999992,0.8372093023255813
std_2.0_1_1.0,app_avg,0.5387378401823717,0.3451959089599538,0.4207783640195242,0.0,0.0,0.3126656583117256,0.3956874073362204,0.2307692307692307,0.3231266395289094,0.9999999999999992,0.7002334330304377
iqr_3.0_2_1.0,global,0.5375949830395146,0.3366489004129452,0.41402808377237,0.0,0.0,0.3126656583117256,0.3953787370658602,0.1538461538461538,0.2392305463343973,0.9999999999999992,0.6992673479940704
iqr_3.0_2_1.0,app1,0.5375949830395146,0.3366489004129452,0.41402808377237,0.0,0.0,0.3126656583117256,0.3953787370658602,0.1538461538461538,0.2392305463343973,0.9999999999999992,0.6992673479940704
iqr_3.0_2_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
iqr_3.0_2_1.0,1_4_1000000_80,0.4934223002279645,0.3126656583117256,0.3827776030942068,,,0.3126656583117256,0.3827776030942068,,,,
iqr_3.0_2_1.0,1_5_1000000_86,0.7142857142857147,0.5769230769230766,0.6382978723404256,,,,,0.1538461538461538,0.2531645569620254,0.9999999999999992,0.8333333333333335
iqr_3.0_2_1.0,trace_avg,0.7359026715045598,0.2965295784116007,0.3403584918115441,0.0,0.0,0.3126656583117256,0.3827776030942068,0.1538461538461538,0.2531645569620254,0.9999999999999992,0.8333333333333335
iqr_3.0_2_1.0,app_avg,0.5375949830395146,0.3366489004129452,0.41402808377237,0.0,0.0,0.3126656583117256,0.3953787370658602,0.1538461538461538,0.2392305463343973,0.9999999999999992,0.6992673479940704
mad_1.5_1_1.0,global,0.6860009564235213,0.6795762108262106,0.6827734701047442,0.032051282051282,0.0612412550610022,0.7063301282051281,0.696017131052848,0.846153846153846,0.7577071804579205,0.9999999999999992,0.8137610525188795
mad_1.5_1_1.0,app1,0.6860009564235213,0.6795762108262106,0.6827734701047442,0.032051282051282,0.0612412550610022,0.7063301282051281,0.696017131052848,0.846153846153846,0.7577071804579205,0.9999999999999992,0.8137610525188795
mad_1.5_1_1.0,1_2_100000_68,1.0,0.032051282051282,0.062111801242236,0.032051282051282,0.062111801242236,,,,,,
mad_1.5_1_1.0,1_4_1000000_80,0.6480467783416289,0.7063301282051281,0.6759343899270194,,,0.7063301282051281,0.6759343899270194,,,,
mad_1.5_1_1.0,1_5_1000000_86,0.63768115942029,0.9230769230769228,0.7542857142857143,,,,,0.846153846153846,0.7272727272727273,0.9999999999999992,0.7787610619469025
mad_1.5_1_1.0,trace_avg,0.7619093125873063,0.5538194444444443,0.4974439684849899,0.032051282051282,0.062111801242236,0.7063301282051281,0.6759343899270194,0.846153846153846,0.7272727272727273,0.9999999999999992,0.7787610619469025
mad_1.5_1_1.0,app_avg,0.6860009564235213,0.6795762108262106,0.6827734701047442,0.032051282051282,0.0612412550610022,0.7063301282051281,0.696017131052848,0.846153846153846,0.7577071804579205,0.9999999999999992,0.8137610525188795
mad_3.0_2_1.0,global,0.5152360879254363,0.4123811581676749,0.458106305296411,0.0,0.0,0.3493409680207432,0.4163725430305598,0.6153846153846154,0.5608748555054867,0.9999999999999992,0.6800736756882081
mad_3.0_2_1.0,app1,0.5152360879254363,0.4123811581676749,0.458106305296411,0.0,0.0,0.3493409680207432,0.4163725430305598,0.6153846153846154,0.5608748555054867,0.9999999999999992,0.6800736756882081
mad_3.0_2_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
mad_3.0_2_1.0,1_4_1000000_80,0.4760123230215494,0.3493409680207432,0.4029561825679562,,,0.3493409680207432,0.4029561825679562,,,,
mad_3.0_2_1.0,1_5_1000000_86,0.6721311475409839,0.8076923076923074,0.7337025990626332,,,,,0.6153846153846154,0.6425073457394713,0.9999999999999992,0.803921568627451
mad_3.0_2_1.0,trace_avg,0.7160478235208444,0.3856777585710169,0.3788862605435298,0.0,0.0,0.3493409680207432,0.4029561825679562,0.6153846153846154,0.6425073457394713,0.9999999999999992,0.803921568627451
mad_3.0_2_1.0,app_avg,0.5152360879254363,0.4123811581676749,0.458106305296411,0.0,0.0,0.3493409680207432,0.4163725430305598,0.6153846153846154,0.5608748555054867,0.9999999999999992,0.6800736756882081
std_3.0_2_1.0,global,0.5238553852875036,0.387088255065783,0.445204857940741,0.0,0.0,0.3370426390089311,0.4101800597361919,0.4615384615384615,0.490726442778233,0.9999999999999992,0.6875395005920046
std_3.0_2_1.0,app1,0.5238553852875036,0.387088255065783,0.445204857940741,0.0,0.0,0.3370426390089311,0.4101800597361919,0.4615384615384615,0.490726442778233,0.9999999999999992,0.6875395005920046
std_3.0_2_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
std_3.0_2_1.0,1_4_1000000_80,0.4837666000304321,0.3370426390089311,0.3972907803266468,,,0.3370426390089311,0.3972907803266468,,,,
std_3.0_2_1.0,1_5_1000000_86,0.6842105263157897,0.7307692307692304,0.7067238912732474,,,,,0.4615384615384615,0.5512367491166079,0.9999999999999992,0.8125
std_3.0_2_1.0,trace_avg,0.7226590421154073,0.3559372899260538,0.368004890533298,0.0,0.0,0.3370426390089311,0.3972907803266468,0.4615384615384615,0.5512367491166079,0.9999999999999992,0.8125
std_3.0_2_1.0,app_avg,0.5238553852875036,0.387088255065783,0.445204857940741,0.0,0.0,0.3370426390089311,0.4101800597361919,0.4615384615384615,0.490726442778233,0.9999999999999992,0.6875395005920046
iqr_2.0_1_1.0,global,0.5325899335406378,0.3749759915490251,0.440096819189636,0.0,0.0,0.3316947565543071,0.4087942095321161,0.3846153846153846,0.4466661456844487,0.9999999999999992,0.6950194854930719
iqr_2.0_1_1.0,app1,0.5325899335406378,0.3749759915490251,0.440096819189636,0.0,0.0,0.3316947565543071,0.4087942095321161,0.3846153846153846,0.4466661456844487,0.9999999999999992,0.6950194854930719
iqr_2.0_1_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
iqr_2.0_1_1.0,1_4_1000000_80,0.4930101441985244,0.3316947565543071,0.3965755013931799,,,0.3316947565543071,0.3965755013931799,,,,
iqr_2.0_1_1.0,1_5_1000000_86,0.690909090909091,0.692307692307692,0.691607684529828,,,,,0.3846153846153846,0.494148244473342,0.9999999999999992,0.8172043010752686
iqr_2.0_1_1.0,trace_avg,0.7279730783692052,0.3413341496206663,0.3627277286410026,0.0,0.0,0.3316947565543071,0.3965755013931799,0.3846153846153846,0.494148244473342,0.9999999999999992,0.8172043010752686
iqr_2.0_1_1.0,app_avg,0.5325899335406378,0.3749759915490251,0.440096819189636,0.0,0.0,0.3316947565543071,0.4087942095321161,0.3846153846153846,0.4466661456844487,0.9999999999999992,0.6950194854930719
iqr_2.5_1_1.0,global,0.5376925440151242,0.3451959089599538,0.4204591550537134,0.0,0.0,0.3126656583117256,0.3954051193573982,0.2307692307692307,0.3229383655616208,0.9999999999999992,0.6993498747300105
iqr_2.5_1_1.0,app1,0.5376925440151242,0.3451959089599538,0.4204591550537134,0.0,0.0,0.3126656583117256,0.3954051193573982,0.2307692307692307,0.3229383655616208,0.9999999999999992,0.6993498747300105
iqr_2.5_1_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
iqr_2.5_1_1.0,1_4_1000000_80,0.4921156800189052,0.3126656583117256,0.3823837997481487,,,0.3126656583117256,0.3823837997481487,,,,
iqr_2.5_1_1.0,1_5_1000000_86,0.7200000000000002,0.6153846153846151,0.663594470046083,,,,,0.2307692307692307,0.3495145631067961,0.9999999999999992,0.8372093023255813
iqr_2.5_1_1.0,trace_avg,0.7373718933396352,0.3093500912321136,0.3486594232647439,0.0,0.0,0.3126656583117256,0.3823837997481487,0.2307692307692307,0.3495145631067961,0.9999999999999992,0.8372093023255813
iqr_2.5_1_1.0,app_avg,0.5376925440151242,0.3451959089599538,0.4204591550537134,0.0,0.0,0.3126656583117256,0.3954051193573982,0.2307692307692307,0.3229383655616208,0.9999999999999992,0.6993498747300105
std_1.5_1_1.0,global,0.5269242970439802,0.3858398156150964,0.4454784555941467,0.0,0.0,0.3351699798329011,0.4097213280512675,0.4615384615384615,0.4920687750617575,0.9999999999999992,0.6901773690602332
std_1.5_1_1.0,app1,0.5269242970439802,0.3858398156150964,0.4454784555941467,0.0,0.0,0.3351699798329011,0.4097213280512675,0.4615384615384615,0.4920687750617575,0.9999999999999992,0.6901773690602332
std_1.5_1_1.0,1_2_100000_68,1.0,0.0,0.0,0.0,0.0,,,,,,
std_1.5_1_1.0,1_4_1000000_80,0.4876027397260279,0.3351699798329011,0.3972659680015918,,,0.3351699798329011,0.3972659680015918,,,,
std_1.5_1_1.0,1_5_1000000_86,0.6842105263157897,0.7307692307692304,0.7067238912732474,,,,,0.4615384615384615,0.5512367491166079,0.9999999999999992,0.8125
